"Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
26 Mar 2027 16:48:31.816,26 Mar 2027 17:49:32.927,3661.111,23 Mar 2027 20:45:42.117,23 Mar 2027 20:45:52.857,10.740,26 Mar 2027 17:49:45.257,26 Mar 2027 18:21:07.472,1882.215
26 Mar 2027 18:21:19.995,26 Mar 2027 19:22:23.277,3663.281,23 Mar 2027 21:45:12.011,23 Mar 2027 21:45:22.622,10.611,26 Mar 2027 19:22:35.644,26 Mar 2027 19:53:55.661,1880.017
26 Mar 2027 19:54:08.222,26 Mar 2027 20:55:13.656,3665.434,23 Mar 2027 22:18:28.575,23 Mar 2027 22:18:39.353,10.777,26 Mar 2027 20:55:26.060,26 Mar 2027 21:26:43.897,1877.837
26 Mar 2027 21:26:56.496,26 Mar 2027 22:28:04.058,3667.562,23 Mar 2027 23:18:00.749,23 Mar 2027 23:18:11.395,10.647,26 Mar 2027 22:28:16.506,26 Mar 2027 22:59:32.181,1875.676
26 Mar 2027 22:59:44.818,27 Mar 2027 00:00:54.488,3669.670,23 Mar 2027 23:51:15.063,23 Mar 2027 23:51:25.877,10.814,27 Mar 2027 00:01:06.970,27 Mar 2027 00:32:20.514,1873.543
27 Mar 2027 00:32:33.187,27 Mar 2027 01:33:44.943,3671.756,24 Mar 2027 00:50:49.525,24 Mar 2027 00:51:00.208,10.683,27 Mar 2027 01:33:57.463,27 Mar 2027 02:05:08.895,1871.431
27 Mar 2027 02:05:21.608,27 Mar 2027 03:06:35.422,3673.814,24 Mar 2027 01:24:01.579,24 Mar 2027 01:24:12.431,10.852,27 Mar 2027 03:06:47.979,27 Mar 2027 03:37:57.324,1869.345
27 Mar 2027 03:38:10.074,27 Mar 2027 04:39:25.927,3675.853,24 Mar 2027 02:23:38.342,24 Mar 2027 02:23:49.061,10.719,27 Mar 2027 04:39:38.519,27 Mar 2027 05:10:45.802,1867.283
27 Mar 2027 05:10:58.585,27 Mar 2027 06:12:16.450,3677.865,24 Mar 2027 02:56:48.124,24 Mar 2027 02:56:59.014,10.890,27 Mar 2027 06:12:29.081,27 Mar 2027 06:43:34.333,1865.252
27 Mar 2027 06:43:47.151,27 Mar 2027 07:45:06.996,3679.846,24 Mar 2027 03:56:27.198,24 Mar 2027 03:56:37.953,10.756,27 Mar 2027 07:45:19.666,27 Mar 2027 08:16:22.906,1863.240
27 Mar 2027 08:16:35.762,27 Mar 2027 09:17:57.565,3681.803,24 Mar 2027 04:29:34.700,24 Mar 2027 04:29:45.628,10.928,27 Mar 2027 09:18:10.267,27 Mar 2027 09:49:11.532,1861.265
27 Mar 2027 09:49:24.419,27 Mar 2027 10:50:48.152,3683.733,24 Mar 2027 05:29:16.093,24 Mar 2027 05:29:26.886,10.792,27 Mar 2027 10:51:00.892,27 Mar 2027 11:22:00.207,1859.316
27 Mar 2027 11:22:13.129,27 Mar 2027 12:23:38.755,3685.627,24 Mar 2027 06:02:21.306,24 Mar 2027 06:02:32.272,10.966,27 Mar 2027 12:23:51.530,27 Mar 2027 12:54:48.932,1857.402
27 Mar 2027 12:55:01.887,27 Mar 2027 13:56:29.381,3687.494,24 Mar 2027 07:02:05.029,24 Mar 2027 07:02:15.858,10.829,27 Mar 2027 13:56:42.187,27 Mar 2027 14:27:37.707,1855.519
27 Mar 2027 14:27:50.694,27 Mar 2027 15:29:20.018,3689.324,24 Mar 2027 07:35:07.942,24 Mar 2027 07:35:18.947,11.004,27 Mar 2027 15:29:32.861,27 Mar 2027 16:00:26.531,1853.669
27 Mar 2027 16:00:39.550,27 Mar 2027 17:02:10.674,3691.123,24 Mar 2027 08:34:54.004,24 Mar 2027 08:35:04.870,10.867,27 Mar 2027 17:02:23.553,27 Mar 2027 17:33:15.404,1851.851
27 Mar 2027 17:33:28.455,27 Mar 2027 18:35:01.344,3692.888,24 Mar 2027 09:07:54.610,24 Mar 2027 09:08:05.653,11.043,27 Mar 2027 18:35:14.256,27 Mar 2027 19:06:04.327,1850.071
27 Mar 2027 19:06:17.410,27 Mar 2027 20:07:52.027,3694.617,24 Mar 2027 10:07:43.019,24 Mar 2027 10:07:53.923,10.904,27 Mar 2027 20:08:04.970,27 Mar 2027 20:38:53.300,1848.330
27 Mar 2027 20:39:06.413,27 Mar 2027 21:40:42.723,3696.310,24 Mar 2027 10:40:41.310,24 Mar 2027 10:40:52.391,11.082,27 Mar 2027 21:40:55.700,27 Mar 2027 22:11:42.326,1846.626
27 Mar 2027 22:11:55.465,27 Mar 2027 23:13:33.429,3697.964,24 Mar 2027 11:40:32.073,24 Mar 2027 11:40:43.015,10.942,27 Mar 2027 23:13:46.436,27 Mar 2027 23:44:31.395,1844.959
27 Mar 2027 23:44:44.566,28 Mar 2027 00:00:00.000,915.434,24 Mar 2027 12:13:28.041,24 Mar 2027 12:13:39.162,11.121,,,
,,,24 Mar 2027 13:13:21.168,24 Mar 2027 13:13:32.148,10.980,,,
,,,24 Mar 2027 13:46:14.805,24 Mar 2027 13:46:25.965,11.160,,,
,,,24 Mar 2027 14:46:10.302,24 Mar 2027 14:46:21.320,11.018,,,
,,,24 Mar 2027 15:19:01.603,24 Mar 2027 15:19:12.802,11.199,,,
,,,24 Mar 2027 16:18:59.476,24 Mar 2027 16:19:10.532,11.056,,,
,,,24 Mar 2027 16:51:48.434,24 Mar 2027 16:51:59.672,11.239,,,
,,,24 Mar 2027 17:51:48.689,24 Mar 2027 17:51:59.784,11.095,,,
,,,24 Mar 2027 18:24:35.298,24 Mar 2027 18:24:46.577,11.278,,,
,,,24 Mar 2027 19:24:37.943,24 Mar 2027 19:24:49.076,11.133,,,
,,,24 Mar 2027 19:57:22.198,24 Mar 2027 19:57:33.516,11.318,,,
,,,24 Mar 2027 20:57:27.235,24 Mar 2027 20:57:38.408,11.172,,,
,,,24 Mar 2027 21:30:09.132,24 Mar 2027 21:30:20.490,11.358,,,
,,,24 Mar 2027 22:30:16.568,24 Mar 2027 22:30:27.779,11.211,,,
,,,24 Mar 2027 23:02:56.102,24 Mar 2027 23:03:07.504,11.402,,,
,,,25 Mar 2027 00:03:05.937,25 Mar 2027 00:03:17.187,11.250,,,
,,,25 Mar 2027 00:35:43.107,25 Mar 2027 00:35:54.546,11.438,,,
,,,25 Mar 2027 01:35:55.350,25 Mar 2027 01:36:06.640,11.290,,,
,,,25 Mar 2027 02:08:30.149,25 Mar 2027 02:08:41.628,11.479,,,
,,,25 Mar 2027 03:08:44.798,25 Mar 2027 03:08:56.127,11.329,,,
,,,25 Mar 2027 03:41:17.228,25 Mar 2027 03:41:28.747,11.519,,,
