"Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
5 Jan 2027 18:32:30.589,5 Jan 2027 19:27:29.506,3298.917,3 Jan 2027 09:47:59.349,3 Jan 2027 09:48:08.512,9.163,5 Jan 2027 19:27:38.248,5 Jan 2027 20:03:24.568,2146.320
5 Jan 2027 20:03:33.191,5 Jan 2027 20:58:31.523,3298.333,3 Jan 2027 10:23:31.449,3 Jan 2027 10:23:40.500,9.052,5 Jan 2027 20:58:40.254,5 Jan 2027 21:34:27.159,2146.905
5 Jan 2027 21:34:35.771,5 Jan 2027 22:29:33.524,3297.753,3 Jan 2027 11:19:02.076,3 Jan 2027 11:19:11.228,9.153,5 Jan 2027 22:29:42.244,5 Jan 2027 23:05:29.732,2147.488
5 Jan 2027 23:05:38.331,6 Jan 2027 00:00:35.508,3297.176,3 Jan 2027 11:54:34.762,3 Jan 2027 11:54:43.807,9.045,6 Jan 2027 00:00:44.217,6 Jan 2027 00:36:32.282,2148.065
6 Jan 2027 00:36:40.871,6 Jan 2027 01:31:37.475,3296.604,3 Jan 2027 12:50:04.783,3 Jan 2027 12:50:13.925,9.142,6 Jan 2027 01:31:46.174,6 Jan 2027 02:07:34.811,2148.637
6 Jan 2027 02:07:43.389,6 Jan 2027 03:02:39.425,3296.036,3 Jan 2027 13:25:38.062,3 Jan 2027 13:25:47.093,9.031,6 Jan 2027 03:02:48.114,6 Jan 2027 03:38:37.319,2149.205
6 Jan 2027 03:38:45.887,6 Jan 2027 04:33:41.360,3295.472,3 Jan 2027 14:21:07.471,3 Jan 2027 14:21:16.602,9.131,6 Jan 2027 04:33:50.038,6 Jan 2027 05:09:39.807,2149.769
6 Jan 2027 05:09:48.365,6 Jan 2027 06:04:43.278,3294.913,3 Jan 2027 14:56:41.347,3 Jan 2027 14:56:50.366,9.020,6 Jan 2027 06:04:51.946,6 Jan 2027 06:40:42.274,2150.327
6 Jan 2027 06:40:50.821,6 Jan 2027 07:35:45.181,3294.360,3 Jan 2027 15:52:10.139,3 Jan 2027 15:52:19.259,9.120,6 Jan 2027 07:35:53.838,6 Jan 2027 08:11:44.720,2150.881
6 Jan 2027 08:11:53.257,6 Jan 2027 09:06:47.067,3293.811,3 Jan 2027 16:27:44.611,3 Jan 2027 16:27:53.621,9.010,6 Jan 2027 09:06:55.715,6 Jan 2027 09:42:47.145,2151.430
6 Jan 2027 09:42:55.672,6 Jan 2027 10:37:48.938,3293.266,3 Jan 2027 17:23:12.787,3 Jan 2027 17:23:21.897,9.109,6 Jan 2027 10:37:57.576,6 Jan 2027 11:13:49.550,2151.974
6 Jan 2027 11:13:58.067,6 Jan 2027 12:08:50.793,3292.727,3 Jan 2027 17:58:47.862,3 Jan 2027 17:58:56.858,8.996,6 Jan 2027 12:08:59.421,6 Jan 2027 12:44:51.934,2152.512
6 Jan 2027 12:45:00.441,6 Jan 2027 13:39:52.633,3292.192,3 Jan 2027 18:54:15.416,3 Jan 2027 18:54:24.515,9.098,6 Jan 2027 13:40:01.251,6 Jan 2027 14:15:54.296,2153.044
6 Jan 2027 14:16:02.795,6 Jan 2027 15:10:54.458,3291.664,3 Jan 2027 19:29:51.094,3 Jan 2027 19:30:00.079,8.985,6 Jan 2027 15:11:03.066,6 Jan 2027 15:46:56.638,2153.572
6 Jan 2027 15:47:05.127,6 Jan 2027 16:41:56.268,3291.140,3 Jan 2027 20:25:18.026,3 Jan 2027 20:25:27.113,9.087,6 Jan 2027 16:42:04.866,6 Jan 2027 17:17:58.959,2154.093
6 Jan 2027 17:18:07.440,6 Jan 2027 18:12:58.062,3290.623,3 Jan 2027 21:00:54.306,3 Jan 2027 21:01:03.282,8.975,6 Jan 2027 18:13:06.651,6 Jan 2027 18:49:01.260,2154.609
6 Jan 2027 18:49:09.731,6 Jan 2027 19:43:59.842,3290.111,3 Jan 2027 21:56:20.616,3 Jan 2027 21:56:29.692,9.076,6 Jan 2027 19:44:08.422,6 Jan 2027 20:20:03.541,2155.119
6 Jan 2027 20:20:12.002,6 Jan 2027 21:15:01.608,3289.605,3 Jan 2027 22:31:57.503,3 Jan 2027 22:32:06.467,8.964,6 Jan 2027 21:15:10.177,6 Jan 2027 21:51:05.800,2155.623
6 Jan 2027 21:51:14.255,6 Jan 2027 22:46:03.358,3289.104,3 Jan 2027 23:27:23.186,3 Jan 2027 23:27:32.251,9.065,6 Jan 2027 22:46:11.919,6 Jan 2027 23:22:08.039,2156.120
6 Jan 2027 23:22:16.483,7 Jan 2027 00:17:05.095,3288.612,4 Jan 2027 00:03:00.685,4 Jan 2027 00:03:09.635,8.950,7 Jan 2027 00:17:13.646,7 Jan 2027 00:53:10.258,2156.611
7 Jan 2027 00:53:18.693,7 Jan 2027 01:48:06.817,3288.125,4 Jan 2027 00:58:25.737,4 Jan 2027 00:58:34.791,9.054,7 Jan 2027 01:48:15.360,7 Jan 2027 02:24:12.455,2157.096
7 Jan 2027 02:24:20.883,7 Jan 2027 03:19:08.526,3287.642,4 Jan 2027 01:34:03.844,4 Jan 2027 01:34:12.785,8.940,7 Jan 2027 03:19:17.059,7 Jan 2027 03:55:14.633,2157.574
7 Jan 2027 03:55:23.050,7 Jan 2027 04:50:10.220,3287.170,4 Jan 2027 02:29:28.268,4 Jan 2027 02:29:37.311,9.043,7 Jan 2027 04:50:18.745,7 Jan 2027 05:26:16.790,2158.045
7 Jan 2027 05:26:25.199,7 Jan 2027 06:21:11.901,3286.702,4 Jan 2027 03:05:06.990,4 Jan 2027 03:05:15.916,8.927,7 Jan 2027 06:21:20.417,7 Jan 2027 06:57:18.926,2158.509
7 Jan 2027 06:57:27.327,7 Jan 2027 07:52:13.568,3286.242,4 Jan 2027 04:00:30.780,4 Jan 2027 04:00:39.812,9.032,7 Jan 2027 07:52:22.076,7 Jan 2027 08:28:21.042,2158.966
7 Jan 2027 08:28:29.433,7 Jan 2027 09:23:15.223,3285.789,4 Jan 2027 04:36:10.115,4 Jan 2027 04:36:19.028,8.913,7 Jan 2027 09:23:23.721,7 Jan 2027 09:59:23.137,2159.416
7 Jan 2027 09:59:31.521,7 Jan 2027 10:54:16.863,3285.342,4 Jan 2027 05:31:33.273,4 Jan 2027 05:31:42.293,9.020,7 Jan 2027 10:54:25.354,7 Jan 2027 11:30:25.213,2159.859
7 Jan 2027 11:30:33.591,7 Jan 2027 12:25:18.491,3284.900,4 Jan 2027 06:07:13.219,4 Jan 2027 06:07:22.125,8.905,7 Jan 2027 12:25:26.974,7 Jan 2027 13:01:27.268,2160.294
7 Jan 2027 13:01:35.636,7 Jan 2027 13:56:20.106,3284.471,4 Jan 2027 07:02:35.746,4 Jan 2027 07:02:44.755,9.009,7 Jan 2027 13:56:28.581,7 Jan 2027 14:32:29.302,2160.722
7 Jan 2027 14:32:37.665,7 Jan 2027 15:27:21.709,3284.044,4 Jan 2027 07:38:16.310,4 Jan 2027 07:38:25.199,8.889,7 Jan 2027 15:27:30.175,7 Jan 2027 16:03:31.317,2161.142
7 Jan 2027 16:03:39.672,7 Jan 2027 16:58:23.299,3283.627,4 Jan 2027 08:33:38.200,4 Jan 2027 08:33:47.198,8.998,7 Jan 2027 16:58:31.757,7 Jan 2027 17:34:33.311,2161.554
7 Jan 2027 17:34:41.657,7 Jan 2027 18:29:24.876,3283.219,4 Jan 2027 09:09:19.380,4 Jan 2027 09:09:28.257,8.878,7 Jan 2027 18:29:33.327,7 Jan 2027 19:05:35.286,2161.959
7 Jan 2027 19:05:43.625,7 Jan 2027 20:00:26.442,3282.817,4 Jan 2027 10:04:40.635,4 Jan 2027 10:04:49.622,8.987,7 Jan 2027 20:00:34.885,7 Jan 2027 20:36:37.240,2162.355
7 Jan 2027 20:36:45.572,7 Jan 2027 21:31:27.995,3282.424,4 Jan 2027 10:40:22.430,4 Jan 2027 10:40:31.296,8.866,7 Jan 2027 21:31:36.431,7 Jan 2027 22:07:39.175,2162.744
